sp_id	sp_gq_id	age	sex
938811263	450000887	18	F
938811262	450000887	21	F
938811261	450000887	18	F
938811260	450000887	19	F
938811259	450000887	19	F
938811258	450000887	18	F
938811257	450000887	20	F
938811256	450000887	18	F
938811255	450000887	19	F
938811254	450000887	22	F
938811253	450000887	33	F
938811252	450000887	18	F
938811251	450000887	18	F
938811250	450000887	24	F
938811249	450000887	21	F
938811248	450000887	18	F
938811247	450000887	21	F
938811246	450000887	19	F
938811245	450000887	22	F
938811244	450000887	18	F
938811243	450000887	18	F
938811242	450000887	20	F
938811241	450000887	18	F
938811240	450000887	19	F
938811239	450000887	21	F
938811238	450000887	18	F
938811237	450000887	18	F
938811236	450000887	19	F
938811235	450000887	19	F
938811234	450000887	20	F
938811233	450000887	18	F
938811232	450000887	21	F
938811231	450000887	22	F
938811230	450000887	18	F
938811229	450000887	23	F
938811228	450000887	22	F
938811227	450000887	21	F
938811226	450000887	19	F
938811225	450000887	19	F
938811224	450000887	20	F
938811223	450000887	21	F
938811222	450000887	19	F
938811221	450000887	19	F
938811220	450000887	19	F
938811219	450000887	18	F
938811218	450000887	19	F
938811217	450000887	22	F
938811216	450000887	19	F
938811215	450000887	20	F
938811214	450000887	19	F
938811213	450000887	22	F
938811212	450000887	19	F
938811211	450000887	19	F
938811210	450000887	18	F
938811209	450000887	19	F
938811208	450000887	19	F
938811207	450000887	19	F
938811206	450000887	18	F
938811205	450000887	20	F
938811204	450000887	20	F
938811203	450000887	20	F
938811202	450000887	19	F
938811201	450000887	22	F
938811200	450000887	19	F
938811199	450000887	23	F
938811198	450000887	20	F
938811197	450000887	19	F
938811196	450000887	21	F
938811195	450000887	19	F
938811194	450000887	22	F
938811193	450000887	21	F
938811192	450000887	19	F
938811191	450000887	19	F
938811190	450000887	19	F
938811189	450000887	23	F
938811188	450000887	18	F
938811187	450000887	20	F
938811186	450000887	19	F
938811185	450000887	20	F
938811184	450000887	24	F
938811183	450000887	19	F
938811182	450000887	24	F
938811181	450000887	22	F
938811180	450000887	22	F
938811179	450000887	21	F
938811178	450000887	19	F
938811177	450000887	19	F
938811176	450000887	24	F
938811175	450000887	18	F
938811174	450000887	22	F
938811173	450000887	19	F
938811172	450000887	19	F
938811171	450000887	20	F
938811170	450000887	18	F
938811169	450000887	22	F
938811168	450000887	18	F
938811167	450000887	21	F
938811166	450000887	22	F
938811165	450000887	18	F
938811164	450000887	19	F
938811163	450000887	19	F
938811162	450000887	18	F
938811161	450000887	19	F
938811160	450000887	20	F
938811159	450000887	24	F
938811158	450000887	20	F
938811157	450000887	19	F
938811156	450000887	20	F
938811155	450000887	19	F
938811154	450000887	18	F
938811153	450000887	22	F
938811152	450000887	19	F
938811151	450000887	18	F
938811150	450000887	27	F
938811149	450000887	19	F
938811148	450000887	21	F
938811147	450000887	21	F
938811146	450000887	18	F
938811145	450000887	19	F
938811144	450000887	20	F
938811143	450000887	19	F
938811142	450000887	19	F
938811141	450000887	18	F
938811140	450000887	21	F
938811139	450000887	20	F
938811138	450000887	19	F
938811137	450000887	18	F
938811136	450000887	20	F
938811135	450000887	19	F
938811134	450000887	18	F
938811133	450000887	18	F
938811132	450000887	19	F
938811131	450000887	20	F
938811130	450000887	20	F
938811129	450000887	21	F
938811128	450000887	25	F
938811127	450000887	19	F
938811126	450000887	19	F
938811125	450000887	19	F
938811124	450000887	19	F
938811123	450000887	20	F
938811122	450000887	19	F
938811121	450000887	19	F
938811120	450000887	19	F
938811119	450000887	22	F
938811118	450000887	19	F
938811117	450000887	18	F
938811116	450000887	22	F
938811115	450000887	19	F
938811114	450000887	21	F
938811113	450000887	18	F
938811112	450000887	21	F
938811111	450000887	23	F
938811110	450000887	19	F
938811109	450000887	24	F
938811108	450000887	23	F
938811107	450000887	19	F
938811106	450000887	19	F
938811105	450000887	19	F
938811104	450000887	23	F
938811103	450000887	19	F
938811102	450000887	22	F
938811101	450000887	19	F
938811100	450000887	21	F
938811099	450000887	19	F
938811098	450000887	19	F
938811097	450000887	21	F
938811096	450000887	19	F
938811095	450000887	24	F
938811094	450000887	20	F
938811093	450000887	22	F
938811092	450000887	23	F
938811091	450000887	19	F
938811090	450000887	19	F
938811089	450000887	19	F
938811088	450000887	20	F
938811087	450000887	21	F
938811086	450000887	19	F
938811085	450000887	22	F
938811084	450000887	22	F
938811083	450000887	20	F
938811082	450000887	18	F
938811081	450000887	18	F
938811080	450000887	22	F
938811079	450000887	19	F
938811078	450000887	19	F
938811077	450000887	19	F
938811076	450000887	22	F
938811075	450000887	19	F
938811074	450000887	19	F
938811073	450000887	21	F
938811072	450000887	18	F
938811071	450000887	20	F
938811070	450000887	21	F
938811069	450000887	18	F
938811068	450000887	19	F
938811067	450000887	19	F
938811066	450000887	19	F
938811065	450000887	19	F
938811064	450000887	19	F
938811063	450000887	18	F
938811062	450000887	23	F
938811061	450000887	22	F
938811060	450000887	20	F
938811059	450000887	19	F
938811058	450000887	31	F
938811057	450000887	21	F
938811056	450000887	24	F
938811055	450000887	24	F
938811054	450000887	19	F
938811053	450000887	19	F
938811052	450000887	18	F
938811051	450000887	30	F
938811050	450000887	22	F
938811049	450000887	18	F
938811048	450000887	19	F
938811047	450000887	21	F
938811046	450000887	18	F
938811045	450000887	22	F
938811044	450000887	22	F
938811043	450000887	21	F
938811042	450000887	19	F
938811041	450000887	19	F
938811040	450000887	28	F
938811039	450000887	21	F
938811038	450000887	18	F
938811037	450000887	21	F
938811036	450000887	19	F
938811035	450000887	23	F
938811034	450000887	20	F
938811033	450000887	20	F
938811032	450000887	22	F
938811031	450000887	19	F
938811030	450000887	18	F
938811029	450000887	19	F
938811028	450000887	19	F
938811027	450000887	19	F
938811026	450000887	23	F
938811025	450000887	19	F
938811024	450000887	18	F
938811023	450000887	19	F
938811022	450000887	24	F
938811021	450000887	29	F
938811020	450000887	19	F
938811019	450000887	22	F
938811018	450000887	23	F
938811017	450000887	19	F
938811016	450000887	23	F
938811015	450000887	18	F
938811014	450000887	18	F
938811013	450000887	20	F
938811012	450000887	23	F
938811011	450000887	19	F
938811010	450000887	20	F
938811009	450000887	21	F
938811008	450000887	19	F
938811007	450000887	19	F
938811006	450000887	19	F
938811005	450000887	19	F
938811004	450000887	18	F
938811003	450000887	56	F
938811002	450000887	21	F
938811001	450000887	19	F
938811000	450000887	21	F
938810999	450000887	21	F
938810998	450000887	19	F
938810997	450000887	19	F
938810996	450000887	19	F
938810995	450000887	18	F
938810994	450000887	19	F
938810710	450000887	19	F
938810711	450000887	21	F
938810712	450000887	18	F
938810713	450000887	19	F
938810714	450000887	19	F
938810715	450000887	22	F
938810716	450000887	19	F
938810717	450000887	18	F
938810718	450000887	20	F
938810993	450000887	18	F
938810992	450000887	19	F
938810991	450000887	24	F
938810990	450000887	19	F
938810989	450000887	19	F
938810988	450000887	19	F
938810987	450000887	21	F
938810986	450000887	24	F
938810985	450000887	19	F
938810984	450000887	18	F
938810983	450000887	18	F
938810982	450000887	19	F
938810981	450000887	20	F
938810980	450000887	18	F
938810979	450000887	19	F
938810978	450000887	18	F
938810977	450000887	24	F
938810976	450000887	19	F
938810975	450000887	22	F
938810974	450000887	22	F
938810973	450000887	19	F
938810972	450000887	18	F
938810971	450000887	19	F
938810970	450000887	24	F
938810969	450000887	18	F
938810968	450000887	22	F
938810967	450000887	19	F
938810966	450000887	21	F
938810965	450000887	19	F
938810964	450000887	19	F
938810963	450000887	22	F
938810962	450000887	18	F
938810961	450000887	19	F
938810960	450000887	21	F
938810959	450000887	24	F
938810958	450000887	18	F
938810957	450000887	22	F
938810956	450000887	19	F
938810955	450000887	20	F
938810954	450000887	18	F
938810953	450000887	19	F
938810952	450000887	23	F
938810951	450000887	23	F
938810950	450000887	18	F
938810949	450000887	24	F
938810948	450000887	20	F
938810947	450000887	19	F
938810946	450000887	20	F
938810945	450000887	18	F
938810944	450000887	19	F
938810943	450000887	19	F
938810942	450000887	18	F
938810941	450000887	18	F
938810940	450000887	18	F
938810939	450000887	19	F
938810938	450000887	22	F
938810937	450000887	19	F
938810936	450000887	18	F
938810935	450000887	18	F
938810934	450000887	22	F
938810933	450000887	19	F
938810932	450000887	31	F
938810931	450000887	19	F
938810930	450000887	22	F
938810929	450000887	20	F
938810928	450000887	18	F
938810927	450000887	19	F
938810926	450000887	18	F
938810925	450000887	19	F
938810924	450000887	22	F
938810923	450000887	18	F
938810922	450000887	20	F
938810921	450000887	19	F
938810920	450000887	21	F
938810919	450000887	19	F
938810918	450000887	20	F
938810917	450000887	22	F
938810916	450000887	19	F
938810915	450000887	19	F
938810914	450000887	22	F
938810913	450000887	21	F
938810912	450000887	19	F
938810911	450000887	18	F
938810910	450000887	19	F
938810909	450000887	19	F
938810908	450000887	20	F
938810907	450000887	27	F
938810906	450000887	20	F
938810905	450000887	24	F
938810904	450000887	19	F
938810903	450000887	18	F
938810902	450000887	23	F
938810901	450000887	19	F
938810900	450000887	19	F
938810899	450000887	19	F
938810898	450000887	19	F
938810897	450000887	23	F
938810896	450000887	18	F
938810895	450000887	23	F
938810894	450000887	20	F
938810893	450000887	19	F
938810892	450000887	18	F
938810891	450000887	22	F
938810890	450000887	22	F
938810889	450000887	22	F
938810888	450000887	20	F
938810887	450000887	18	F
938810886	450000887	19	F
938810885	450000887	18	F
938810884	450000887	20	F
938810883	450000887	22	F
938810882	450000887	23	F
938810881	450000887	19	F
938810880	450000887	19	F
938810879	450000887	18	F
938810878	450000887	22	F
938810877	450000887	22	F
938810876	450000887	19	F
938810875	450000887	21	F
938810874	450000887	19	F
938810873	450000887	18	F
938810872	450000887	19	F
938810871	450000887	19	F
938810870	450000887	18	F
938810869	450000887	24	F
938810868	450000887	19	F
938810867	450000887	19	F
938810866	450000887	18	F
938810865	450000887	24	F
938810864	450000887	19	F
938810863	450000887	19	F
938810862	450000887	20	F
938810861	450000887	19	F
938810860	450000887	23	F
938810859	450000887	49	F
938810858	450000887	19	F
938810857	450000887	23	F
938810856	450000887	19	F
938810855	450000887	19	F
938810854	450000887	20	F
938810853	450000887	19	F
938810852	450000887	22	F
938810851	450000887	18	F
938810850	450000887	18	F
938810849	450000887	21	F
938810848	450000887	19	F
938810847	450000887	23	F
938810846	450000887	22	F
938810845	450000887	19	F
938810844	450000887	20	F
938810843	450000887	19	F
938810842	450000887	21	F
938810841	450000887	19	F
938810840	450000887	19	F
938810839	450000887	21	F
938810838	450000887	20	F
938810837	450000887	19	F
938810836	450000887	18	F
938810835	450000887	19	F
938810834	450000887	19	F
938810833	450000887	19	F
938810832	450000887	20	F
938810831	450000887	24	F
938810830	450000887	19	F
938810829	450000887	19	F
938810828	450000887	18	F
938810827	450000887	19	F
938810826	450000887	40	F
938810825	450000887	18	F
938810824	450000887	18	F
938810823	450000887	21	F
938810822	450000887	18	F
938810821	450000887	20	F
938810820	450000887	18	F
938810819	450000887	18	F
938810818	450000887	18	F
938810817	450000887	18	F
938810816	450000887	21	F
938810815	450000887	19	F
938810814	450000887	20	F
938810813	450000887	19	F
938810812	450000887	23	F
938810811	450000887	28	F
938810810	450000887	24	F
938810809	450000887	19	F
938810808	450000887	19	F
938810807	450000887	19	F
938810806	450000887	18	F
938810805	450000887	23	F
938810804	450000887	22	F
938810803	450000887	20	F
938810802	450000887	18	F
938810801	450000887	18	F
938810800	450000887	19	F
938810799	450000887	18	F
938810798	450000887	21	F
938810797	450000887	19	F
938810796	450000887	23	F
938810795	450000887	19	F
938810794	450000887	19	F
938810793	450000887	21	F
938810792	450000887	19	F
938810791	450000887	24	F
938810790	450000887	19	F
938810789	450000887	19	F
938810788	450000887	22	F
938810787	450000887	19	F
938810786	450000887	19	F
938810785	450000887	19	F
938810784	450000887	22	F
938810783	450000887	19	F
938810782	450000887	18	F
938810781	450000887	19	F
938810780	450000887	19	F
938810779	450000887	21	F
938810778	450000887	22	F
938810777	450000887	22	F
938810776	450000887	19	F
938810775	450000887	22	F
938810774	450000887	18	F
938810773	450000887	19	F
938810772	450000887	19	F
938810771	450000887	20	F
938810770	450000887	19	F
938810769	450000887	21	F
938810768	450000887	20	F
938810767	450000887	19	F
938810766	450000887	19	F
938810765	450000887	23	F
938810764	450000887	23	F
938810763	450000887	19	F
938810762	450000887	21	F
938810761	450000887	21	F
938810760	450000887	18	F
938810759	450000887	18	F
938810758	450000887	19	F
938810757	450000887	18	F
938810756	450000887	19	F
938810755	450000887	24	F
938810754	450000887	24	F
938810753	450000887	19	F
938810752	450000887	22	F
938810751	450000887	19	F
938810750	450000887	19	F
938810749	450000887	51	F
938810748	450000887	20	F
938810747	450000887	21	F
938810746	450000887	18	F
938810745	450000887	19	F
938810744	450000887	18	F
938810743	450000887	19	F
938810742	450000887	18	F
938810741	450000887	19	F
938810740	450000887	21	F
938810739	450000887	22	F
938810738	450000887	21	F
938810737	450000887	19	F
938810736	450000887	19	F
938810735	450000887	23	F
938810734	450000887	19	F
938810733	450000887	19	F
938810732	450000887	18	F
938810731	450000887	39	F
938810730	450000887	21	F
938810729	450000887	22	F
938810728	450000887	19	F
938810727	450000887	18	F
938810726	450000887	21	F
938810725	450000887	21	F
938810724	450000887	20	F
938810723	450000887	19	F
938810722	450000887	19	F
938810721	450000887	20	F
938810720	450000887	24	F
938810719	450000887	21	F
938806895	450000887	19	M
938806896	450000887	19	M
938806897	450000887	20	M
938806898	450000887	19	M
938806899	450000887	19	M
938806900	450000887	19	M
938806901	450000887	18	M
938806902	450000887	20	M
938806903	450000887	19	M
938806904	450000887	24	M
938806905	450000887	20	M
938806906	450000887	18	M
938806907	450000887	21	M
938806908	450000887	21	M
938806909	450000887	19	M
938806910	450000887	23	M
938806911	450000887	18	M
938806912	450000887	23	M
938806913	450000887	22	M
938806914	450000887	19	M
938806915	450000887	18	M
938806916	450000887	23	M
938806917	450000887	21	M
938806918	450000887	21	M
938806919	450000887	20	M
938806920	450000887	18	M
938806921	450000887	21	M
938806922	450000887	24	M
938806923	450000887	18	M
938806924	450000887	21	M
938806925	450000887	18	M
938806926	450000887	18	M
938806927	450000887	18	M
938806928	450000887	23	M
938806929	450000887	24	M
938806930	450000887	24	M
938806931	450000887	24	M
938806932	450000887	18	M
938806933	450000887	21	M
938806934	450000887	20	M
938806935	450000887	20	M
938806936	450000887	19	M
938806937	450000887	19	M
938806938	450000887	18	M
938806939	450000887	18	M
938806940	450000887	19	M
938806941	450000887	23	M
938806942	450000887	21	M
938806943	450000887	18	M
938806944	450000887	19	M
938806945	450000887	21	M
938806946	450000887	24	M
938806947	450000887	19	M
938806948	450000887	20	M
938806949	450000887	20	M
938806950	450000887	18	M
938806951	450000887	22	M
938806952	450000887	22	M
938806953	450000887	20	M
938806954	450000887	19	M
938806955	450000887	21	M
938806956	450000887	19	M
938806957	450000887	19	M
938806958	450000887	18	M
938806959	450000887	18	M
938806960	450000887	22	M
938806961	450000887	24	M
938806962	450000887	21	M
938806963	450000887	21	M
938806964	450000887	22	M
938806965	450000887	18	M
938806966	450000887	22	M
938806967	450000887	22	M
938806968	450000887	26	M
938806969	450000887	19	M
938806970	450000887	36	M
938806971	450000887	21	M
938806972	450000887	19	M
938806973	450000887	19	M
938806974	450000887	18	M
938806975	450000887	19	M
938806976	450000887	19	M
